order_id,customer_id,restaurant_id,order_datetime,item_count,base_amount,discount_amount,tax_amount,delivery_fee,total_amount,delivery_time_min,order_status,payment_method,is_new_customer,customer_city,restaurant_city,rating_given
8374,1441,241,2023-03-26 12:07:00,2,854.56,0,42.73,69.17,966.46,27,Delivered,Card,0,Hyderabad,Hyderabad,2.1
8375,1049,307,2023-02-28 21:36:00,7,493.93,50,24.7,71.28,539.91,65,Delivered,Wallet,0,Pune,Pune,NULL
8376,2971,448,2023-05-22 23:30:00,8,251.02,75,12.55,11.09,199.66,75,Delivered,COD,0,Bengaluru,Bengaluru,4.1
8377,930,426,2023-08-19 18:32:00,6,334.19,50,16.71,13.72,314.62,54,Delivered,COD,0,Hyderabad,Hyderabad,3.5
8378,2245,135,2023-03-21 12:02:00,8,812.16,20,40.61,63.7,896.47,66,Cancelled,COD,0,Kolkata,Chennai,NULL
8379,2603,145,2023-06-01 21:09:00,1,760.15,75,38.01,36.77,759.93,31,Delivered,COD,0,Ahmedabad,Ahmedabad,4.9
8380,2030,427,2023-07-24 17:34:00,7,898.61,0,44.93,23.58,967.12,35,Delivered,Card,1,Chennai,Chennai,3.7
8381,1741,1,2023-02-12 11:14:00,7,1059.43,0,52.97,56.21,1168.61,23,Delivered,COD,0,Kolkata,Kolkata,4.2
8382,2364,213,2023-10-12 23:23:00,1,285.17,30,14.26,29.27,298.7,62,Delivered,Wallet,1,Lucknow,Lucknow,2.2
8383,1600,165,2023-07-18 21:40:00,6,984.52,0,49.23,74.86,1108.61,55,Delivered,Card,0,Kolkata,Kolkata,2.1
8384,1121,147,2023-08-08 14:25:00,8,705.48,0,35.27,44.91,785.66,45,Delivered,Card,0,Bengaluru,Pune,4.2
8385,2157,492,2023-02-21 23:56:00,8,1081.15,30,54.06,77.77,1182.98,72,Delivered,Card,0,Chennai,Chennai,NULL
8386,1365,172,2023-10-23 11:18:00,4,354.17,75,17.71,67.15,364.03,37,Delivered,Wallet,0,Chennai,Chennai,2.3
8387,2083,433,2023-05-15 17:33:00,8,452.54,75,22.63,69.68,469.85,44,Delivered,Card,0,Mumbai,Mumbai,NULL
8388,1171,174,2023-03-17 23:46:00,5,648.61,30,32.43,44.05,695.09,71,Delivered,Card,0,Bengaluru,Bengaluru,3.4
8389,1021,325,2023-04-09 11:00:00,2,291.35,30,14.57,39.66,315.58,33,Delivered,Wallet,1,Ahmedabad,Ahmedabad,NULL
8390,184,358,2023-06-26 19:09:00,7,885.33,30,44.27,21.52,921.12,46,Delivered,COD,0,Delhi,Delhi,3.7
8391,281,5,2023-04-12 11:04:00,7,775.6,20,38.78,37.3,831.68,41,Delivered,UPI,0,Ahmedabad,Pune,3.9
8392,424,130,2023-05-31 17:58:00,1,651.43,0,32.57,48.39,732.39,23,Delivered,Wallet,0,Bengaluru,Bengaluru,NULL
8393,295,364,2023-12-21 20:54:00,8,414.26,30,20.71,34.37,439.34,54,Delivered,UPI,0,Hyderabad,Hyderabad,NULL
8394,150,271,2023-12-01 23:47:00,5,1025.92,50,51.3,40.16,1067.38,29,Delivered,COD,1,Kolkata,Kolkata,4.5
8395,109,91,2023-11-11 11:59:00,2,809.62,50,40.48,65.27,865.37,73,Cancelled,UPI,0,Pune,Hyderabad,NULL
8396,1360,51,2023-10-04 13:43:00,2,219.42,30,10.97,37.07,237.46,26,Delivered,Wallet,0,Ahmedabad,Ahmedabad,3.7
8397,491,445,2023-09-16 16:11:00,3,570.35,75,28.52,50.57,574.44,54,Delivered,COD,1,Pune,Pune,4.1
8398,904,60,2023-02-11 23:24:00,4,990.82,50,49.54,29.18,1019.54,22,Delivered,UPI,0,Pune,Pune,NULL
8399,549,250,2023-10-21 13:35:00,4,508.48,0,25.42,75.48,609.38,59,Delivered,Card,1,Delhi,Delhi,3.6
8400,585,475,2023-12-10 15:06:00,1,972.47,20,48.62,22.21,1023.3,30,Delivered,Wallet,0,Jaipur,Jaipur,NULL
8401,532,316,2023-03-08 22:30:00,1,870.36,75,43.52,69.41,908.29,23,Delivered,UPI,1,Bengaluru,Ahmedabad,3.9
8402,40,77,2023-03-11 12:13:00,4,627.75,20,31.39,30.37,669.51,57,Delivered,Wallet,1,Jaipur,Jaipur,NULL
8403,2301,53,2023-12-16 17:52:00,2,1043.45,0,52.17,66.59,1162.21,27,Delivered,Wallet,0,Delhi,Delhi,2.3
8404,1657,441,2023-06-17 19:30:00,1,891.88,20,44.59,20.35,936.82,49,Delivered,Wallet,1,Kolkata,Kolkata,NULL
8405,63,178,2023-07-03 20:38:00,5,1165.33,0,58.27,10.67,1234.27,44,Delivered,Wallet,0,Jaipur,Delhi,4.2
8406,927,421,2023-04-23 22:28:00,6,481.32,0,24.07,25.31,530.7,43,Delivered,Card,0,Chennai,Chennai,2.6
8407,174,494,2023-11-25 20:30:00,2,737.9,30,36.9,55.73,800.53,58,Delivered,Card,0,Ahmedabad,Delhi,NULL
8408,2220,67,2023-08-12 13:13:00,7,951.81,20,47.59,53.77,1033.17,60,Delivered,COD,0,Jaipur,Jaipur,NULL
8409,748,409,2023-05-11 14:44:00,7,191.31,40,9.57,38.02,198.9,60,Delivered,COD,0,Lucknow,Mumbai,3.5
8410,2087,214,2023-05-08 18:58:00,2,1051.18,0,52.56,44.25,1147.99,54,Delivered,COD,0,Ahmedabad,Ahmedabad,NULL
8411,608,41,2023-05-30 16:05:00,3,592.99,0,29.65,36.13,658.77,41,Delivered,Card,0,Pune,Pune,2.2
8412,453,307,2023-04-08 16:54:00,2,304.71,0,15.24,71.28,391.23,73,Delivered,COD,0,Jaipur,Pune,4.6
8413,1999,224,2023-11-21 10:51:00,8,859.44,75,42.97,52.43,879.84,30,Delivered,UPI,1,Ahmedabad,Ahmedabad,3.3
8414,2674,347,2023-02-10 12:19:00,3,580.44,20,29.02,53.44,642.9,56,Delivered,Wallet,0,Pune,Pune,3.9
8415,2287,79,2023-12-22 14:25:00,2,626.29,50,31.31,58.63,666.23,66,Delivered,COD,0,Hyderabad,Hyderabad,NULL
8416,2040,102,2023-04-16 21:21:00,7,752.74,50,37.64,65.01,805.39,25,Cancelled,Wallet,1,Mumbai,Mumbai,NULL
8417,1918,95,2023-09-22 18:21:00,2,451.38,0,22.57,54.67,528.62,30,Delivered,Card,0,Jaipur,Jaipur,NULL
8418,1812,100,2023-08-15 11:52:00,2,790.26,40,39.51,29.11,818.88,54,Cancelled,UPI,1,Ahmedabad,Ahmedabad,NULL
8419,1522,185,2023-11-20 15:40:00,1,552.62,50,27.63,77.87,608.12,37,Delivered,Card,1,Hyderabad,Hyderabad,NULL
8420,1884,304,2023-02-06 13:45:00,6,557.67,75,27.88,44.43,554.98,51,Delivered,Wallet,1,Kolkata,Kolkata,NULL
8421,211,70,2023-01-25 17:04:00,6,632.8,0,31.64,16.71,681.15,46,Delivered,COD,0,Delhi,Delhi,3
8422,1612,131,2023-07-18 21:05:00,1,460.11,20,23.01,21.94,485.06,54,Delivered,UPI,0,Hyderabad,Hyderabad,NULL
8423,800,104,2023-07-16 23:15:00,5,200.4,40,10.02,79.89,250.31,42,Delivered,Card,1,Bengaluru,Kolkata,4.4
8424,2943,495,2023-12-24 16:17:00,3,703.63,0,35.18,19.75,758.56,27,Delivered,UPI,0,Pune,Delhi,4.6
8425,2279,212,2023-05-14 11:45:00,6,124.26,0,6.21,31.19,161.66,34,Delivered,Wallet,0,Pune,Pune,3.3
8426,183,24,2023-03-13 19:47:00,4,915.95,30,45.8,56.71,988.46,64,Delivered,UPI,0,Hyderabad,Lucknow,NULL
8427,980,66,2023-05-07 11:59:00,5,285.68,0,14.28,67.51,367.47,44,Delivered,UPI,1,Hyderabad,Hyderabad,4.9
8428,446,92,2023-07-27 23:03:00,4,944.54,30,47.23,24.65,986.42,38,Delivered,UPI,0,Kolkata,Kolkata,NULL
8429,1064,438,2023-12-05 19:47:00,4,927.99,0,46.4,64.27,1038.66,47,Delivered,UPI,1,Chennai,Chennai,NULL
8430,775,262,2023-07-29 11:24:00,7,420.34,75,21.02,15.78,382.14,33,Delivered,Card,1,Lucknow,Lucknow,NULL
8431,2108,265,2023-05-07 18:33:00,3,1061.31,40,53.07,26.06,1100.44,20,Delivered,UPI,0,Jaipur,Jaipur,2.6
8432,2419,361,2023-02-10 20:17:00,6,1046.46,75,52.32,10.99,1034.77,52,Delivered,COD,1,Lucknow,Lucknow,NULL
8433,2453,234,2023-09-03 11:23:00,1,415.63,0,20.78,22.3,458.71,46,Delivered,COD,0,Mumbai,Mumbai,NULL
8434,1299,28,2023-06-13 15:12:00,4,1059.99,40,53,77.01,1150,20,Refunded,COD,0,Mumbai,Mumbai,NULL
8435,2474,21,2023-12-21 21:58:00,7,350.96,0,17.55,22.82,391.33,21,Delivered,COD,1,Lucknow,Lucknow,4.9
8436,472,28,2023-08-18 15:25:00,5,562.57,50,28.13,77.01,617.71,28,Delivered,Card,1,Mumbai,Mumbai,NULL
8437,1665,464,2023-05-30 10:20:00,2,576.1,0,28.8,31.06,635.96,63,Delivered,Card,0,Jaipur,Jaipur,2.3
8438,999,465,2023-04-11 12:35:00,2,738.43,30,36.92,14.7,760.05,45,Delivered,UPI,0,Chennai,Chennai,4.2
8439,424,378,2023-08-29 19:01:00,3,368.4,30,18.42,26.17,382.99,56,Delivered,Wallet,1,Bengaluru,Pune,3.1
8440,1839,28,2023-07-11 17:45:00,1,255.5,0,12.77,77.01,345.28,45,Delivered,Card,0,Mumbai,Mumbai,NULL
8441,2767,335,2023-02-24 21:11:00,4,484.56,40,24.23,11.66,480.45,28,Delivered,UPI,0,Mumbai,Mumbai,NULL
8442,2773,489,2023-08-25 19:30:00,6,144.58,40,7.23,39.93,151.74,55,Delivered,Wallet,0,Kolkata,Kolkata,4.9
8443,758,418,2023-10-14 18:53:00,3,881.09,30,44.05,58.65,953.79,61,Delivered,COD,0,Mumbai,Mumbai,4.7
8444,1404,397,2023-04-27 21:47:00,5,161.69,40,8.08,36.18,165.95,34,Delivered,COD,1,Lucknow,Lucknow,4.4
8445,1995,246,2023-04-13 16:28:00,6,986.43,0,49.32,57.22,1092.97,42,Delivered,Card,1,Kolkata,Jaipur,NULL
8446,2490,370,2023-12-30 22:06:00,8,1174.18,75,58.71,44.75,1202.64,40,Cancelled,COD,0,Bengaluru,Mumbai,NULL
8447,1394,285,2023-02-26 11:41:00,1,1165.49,40,58.27,30.43,1214.19,29,Cancelled,UPI,0,Chennai,Chennai,NULL
8448,2319,243,2023-07-17 20:20:00,5,126.05,0,6.3,57.39,189.74,66,Delivered,COD,0,Lucknow,Chennai,2.7
8449,485,233,2023-08-30 22:01:00,2,1145.21,40,57.26,29.16,1191.63,44,Delivered,Wallet,1,Lucknow,Kolkata,3.3
8450,1090,378,2023-09-10 16:07:00,7,652.11,0,32.61,26.17,710.89,67,Delivered,Card,1,Pune,Pune,3.5
8451,686,487,2023-07-03 21:08:00,7,183.79,50,9.19,33.85,176.83,39,Delivered,UPI,1,Delhi,Bengaluru,NULL
8452,2730,385,2023-01-22 17:39:00,5,400.61,75,20.03,73.89,419.53,59,Cancelled,Wallet,0,Chennai,Chennai,NULL
8453,1557,189,2023-02-11 14:52:00,8,1117.08,75,55.85,56.38,1154.31,54,Cancelled,UPI,0,Jaipur,Jaipur,NULL
8454,411,12,2023-10-23 20:00:00,3,388.9,0,19.44,59.81,468.15,42,Delivered,COD,0,Mumbai,Jaipur,NULL
8455,920,467,2023-04-17 21:09:00,3,132.28,75,6.61,30.99,94.88,71,Delivered,Wallet,0,Delhi,Delhi,NULL
8456,2977,46,2023-03-10 15:31:00,1,1011,50,50.55,71.88,1083.43,75,Delivered,UPI,0,Jaipur,Jaipur,2.9
8457,1347,267,2023-04-17 18:57:00,8,686.99,20,34.35,59.01,760.35,58,Refunded,UPI,0,Lucknow,Lucknow,NULL
8458,855,369,2023-10-21 12:50:00,5,932.83,0,46.64,79.68,1059.15,58,Delivered,Wallet,0,Chennai,Pune,2.4
8459,1657,271,2023-02-09 23:11:00,3,323.27,40,16.16,40.16,339.59,45,Delivered,UPI,0,Kolkata,Kolkata,4.9
8460,404,386,2023-09-06 19:01:00,7,987.87,0,49.39,15.15,1052.41,66,Delivered,UPI,0,Hyderabad,Hyderabad,4.8
8461,2060,65,2023-10-20 18:42:00,4,362.95,0,18.15,68.84,449.94,39,Delivered,Card,1,Mumbai,Mumbai,NULL
8462,1225,311,2023-04-16 11:09:00,3,840.58,20,42.03,58.54,921.15,63,Delivered,Wallet,1,Bengaluru,Bengaluru,NULL
8463,1877,251,2023-04-16 23:19:00,5,645.3,30,32.27,33,680.57,54,Delivered,COD,0,Lucknow,Lucknow,NULL
8464,2284,114,2023-03-29 19:50:00,3,541.14,75,27.06,12.24,505.44,27,Delivered,Wallet,0,Pune,Lucknow,4.4
8465,1239,101,2023-09-25 21:49:00,5,416.13,20,20.81,35.14,452.08,36,Delivered,Card,0,Delhi,Delhi,NULL
8466,405,98,2023-04-14 16:55:00,8,186.33,0,9.32,30.65,226.3,32,Delivered,UPI,1,Kolkata,Kolkata,NULL
8467,1089,381,2023-06-18 10:23:00,8,299.02,0,14.95,50.03,364,70,Delivered,Wallet,1,Lucknow,Lucknow,2.7
8468,2916,401,2023-05-09 16:55:00,3,952.48,75,47.62,60.18,985.28,69,Delivered,COD,0,Pune,Kolkata,2.1
8469,194,86,2023-05-31 15:09:00,1,862.12,0,43.11,11.5,916.73,69,Delivered,UPI,0,Chennai,Chennai,4.3
8470,1595,418,2023-04-21 22:36:00,3,854.02,0,42.7,58.65,955.37,30,Delivered,COD,1,Mumbai,Mumbai,2.8
8471,557,92,2023-03-07 20:46:00,4,518.4,0,25.92,24.65,568.97,48,Delivered,COD,1,Kolkata,Kolkata,2.6
8472,2698,170,2023-01-10 15:21:00,7,372.78,0,18.64,51.03,442.45,31,Delivered,Wallet,0,Bengaluru,Bengaluru,2.4
8473,2270,119,2023-01-03 11:00:00,6,749.95,50,37.5,51.12,788.57,63,Delivered,COD,0,Hyderabad,Hyderabad,2.4
8474,202,94,2023-03-31 19:05:00,8,872.91,20,43.65,59.87,956.43,36,Delivered,Card,0,Jaipur,Jaipur,3.5
8475,138,66,2023-03-17 19:22:00,2,633.95,0,31.7,67.51,733.16,65,Delivered,COD,0,Hyderabad,Hyderabad,NULL
8476,1108,496,2023-06-29 19:23:00,8,621.99,30,31.1,34.21,657.3,53,Delivered,Card,1,Kolkata,Jaipur,NULL
8477,619,468,2023-05-08 17:15:00,2,309.74,50,15.49,70.15,345.38,47,Delivered,UPI,0,Ahmedabad,Ahmedabad,4.3
8478,2051,401,2023-03-01 10:40:00,7,661.93,40,33.1,60.18,715.21,67,Delivered,Wallet,0,Bengaluru,Kolkata,NULL
8479,871,362,2023-05-17 20:22:00,3,1105.87,20,55.29,28.4,1169.56,48,Delivered,COD,0,Ahmedabad,Ahmedabad,NULL
8480,1452,66,2023-04-27 11:35:00,8,248,40,12.4,67.51,287.91,71,Delivered,Wallet,0,Hyderabad,Hyderabad,NULL
8481,298,435,2023-06-04 22:47:00,5,403.68,0,20.18,78.21,502.07,57,Delivered,Card,1,Bengaluru,Bengaluru,2.7
8482,165,375,2023-12-08 21:31:00,1,661.58,20,33.08,20.74,695.4,22,Delivered,UPI,0,Pune,Pune,2.9
8483,21,431,2023-12-04 17:58:00,7,225.83,75,11.29,44.66,206.78,21,Delivered,Wallet,0,Hyderabad,Lucknow,3.9
8484,2909,375,2023-05-12 20:16:00,7,178.28,50,8.91,20.74,157.93,21,Delivered,Card,1,Delhi,Pune,2.5
8485,1219,486,2023-04-09 13:16:00,8,124.81,30,6.24,24.25,125.3,50,Delivered,Card,0,Hyderabad,Jaipur,4.8
8486,525,201,2023-05-11 21:28:00,5,962.96,30,48.15,54.18,1035.29,72,Delivered,COD,0,Chennai,Chennai,4.9
8487,2766,312,2023-01-25 18:36:00,5,248.42,40,12.42,36.82,257.66,50,Delivered,Card,0,Pune,Pune,2.2
8488,577,477,2023-07-11 18:33:00,3,1051.1,75,52.56,52.41,1081.07,29,Delivered,UPI,0,Lucknow,Chennai,NULL
8489,2,387,2023-07-20 20:26:00,8,1017.71,30,50.89,66.6,1105.2,63,Delivered,Card,0,Hyderabad,Mumbai,4.2
8490,382,289,2023-01-08 21:07:00,4,403.15,30,20.16,67.68,460.99,23,Delivered,Card,1,Lucknow,Lucknow,2.9
8491,2142,114,2023-01-15 12:03:00,1,845.89,30,42.29,12.24,870.42,31,Delivered,UPI,1,Lucknow,Lucknow,2.3
8492,338,492,2023-03-09 20:28:00,1,925.9,75,46.29,77.77,974.96,30,Delivered,UPI,0,Bengaluru,Chennai,NULL
8493,2214,217,2023-01-02 13:56:00,3,634.81,0,31.74,38.37,704.92,47,Delivered,Wallet,1,Lucknow,Bengaluru,NULL
8494,510,429,2023-01-22 13:47:00,5,704.56,0,35.23,72.65,812.44,62,Delivered,COD,0,Mumbai,Mumbai,4.5
8495,89,312,2023-01-23 20:21:00,2,1179.11,40,58.96,36.82,1234.89,34,Delivered,UPI,0,Pune,Pune,4.4
8496,932,26,2023-05-28 16:58:00,2,332.91,0,16.65,61.51,411.07,26,Delivered,Card,1,Pune,Pune,3.3
8497,1562,195,2023-10-17 10:56:00,4,561.85,75,28.09,50.1,565.04,21,Refunded,COD,0,Mumbai,Mumbai,NULL
8498,2334,436,2023-03-20 12:14:00,6,742.89,50,37.14,50.82,780.85,71,Delivered,Card,0,Mumbai,Mumbai,3.8
8499,703,278,2023-10-09 17:17:00,1,807.44,0,40.37,73.76,921.57,28,Delivered,UPI,0,Chennai,Chennai,4
8500,2766,124,2023-06-11 23:27:00,5,616.44,0,30.82,37.55,684.81,67,Delivered,COD,0,Pune,Pune,2.1
8501,2054,325,2023-08-21 22:10:00,5,201.03,75,10.05,39.66,175.74,43,Delivered,Card,0,Delhi,Ahmedabad,3.4
8502,1232,367,2023-03-12 11:17:00,3,1049.9,75,52.49,17.94,1045.33,51,Delivered,COD,1,Kolkata,Kolkata,NULL
8503,396,192,2023-01-14 15:30:00,8,378.72,40,18.94,16.33,373.99,55,Delivered,Card,1,Ahmedabad,Ahmedabad,4.9
8504,1079,78,2023-02-11 18:25:00,4,665.16,40,33.26,39.54,697.96,38,Delivered,Wallet,0,Delhi,Delhi,2.3
8505,850,480,2023-07-18 12:25:00,3,261.18,30,13.06,32.66,276.9,29,Delivered,Card,1,Bengaluru,Bengaluru,NULL
8506,1526,288,2023-08-08 10:21:00,8,841.75,75,42.09,38.58,847.42,59,Delivered,COD,1,Kolkata,Kolkata,3.9
8507,67,190,2023-04-11 14:53:00,4,961.09,0,48.05,17.38,1026.52,29,Delivered,Wallet,0,Hyderabad,Hyderabad,3.8
8508,1720,435,2023-08-21 12:52:00,3,539.1,0,26.95,78.21,644.26,52,Delivered,COD,0,Bengaluru,Bengaluru,2.4
8509,190,288,2023-09-17 14:38:00,7,123.88,75,6.19,38.58,93.65,50,Delivered,Wallet,0,Kolkata,Kolkata,2.4
8510,2311,437,2023-06-01 16:31:00,5,823.54,0,41.18,49.71,914.43,54,Delivered,Wallet,1,Ahmedabad,Ahmedabad,4.8
8511,1228,429,2023-03-03 14:25:00,3,224.65,30,11.23,72.65,278.53,26,Delivered,Wallet,0,Mumbai,Mumbai,3.9
8512,2171,214,2023-04-24 16:59:00,1,615.51,50,30.78,44.25,640.54,61,Delivered,Card,0,Ahmedabad,Ahmedabad,NULL
8513,1292,386,2023-04-13 12:47:00,8,229.36,40,11.47,15.15,215.98,54,Delivered,Card,0,Chennai,Hyderabad,4.8
8514,2173,19,2023-08-25 13:09:00,6,197.32,40,9.87,31.34,198.53,38,Delivered,UPI,0,Chennai,Lucknow,3.4
8515,2042,218,2023-11-25 19:01:00,4,879.25,75,43.96,14.48,862.69,56,Delivered,Wallet,0,Delhi,Delhi,NULL
8516,1399,301,2023-01-14 14:49:00,6,1106.23,30,55.31,53.92,1185.46,55,Delivered,Card,1,Chennai,Chennai,4
8517,2559,475,2023-10-25 17:49:00,6,729.16,20,36.46,22.21,767.83,43,Delivered,Wallet,0,Jaipur,Jaipur,2.3
8518,1337,70,2023-12-23 21:54:00,6,474.06,0,23.7,16.71,514.47,31,Delivered,Wallet,0,Lucknow,Delhi,NULL
8519,837,311,2023-03-09 23:56:00,8,998.27,0,49.91,58.54,1106.72,24,Delivered,Wallet,0,Chennai,Bengaluru,NULL
8520,1447,110,2023-04-29 20:48:00,2,355.82,0,17.79,33.79,407.4,52,Cancelled,Card,1,Lucknow,Lucknow,NULL
8521,2363,216,2023-03-16 13:43:00,6,758.73,50,37.94,30.89,777.56,60,Delivered,UPI,1,Mumbai,Mumbai,NULL
8522,2150,320,2023-05-29 22:16:00,4,782.77,0,39.14,27.15,849.06,20,Delivered,COD,1,Lucknow,Lucknow,2.2
8523,1953,203,2023-12-06 21:35:00,7,467.92,0,23.4,30.94,522.26,59,Cancelled,Wallet,0,Jaipur,Hyderabad,NULL
8524,1325,297,2023-09-07 17:21:00,6,127.42,0,6.37,11.45,145.24,52,Delivered,UPI,1,Chennai,Jaipur,4.1
8525,965,161,2023-04-27 12:12:00,5,413.86,75,20.69,60.04,419.59,70,Delivered,Wallet,0,Pune,Pune,3.3
8526,1859,116,2023-12-30 10:30:00,1,753.59,50,37.68,46.3,787.57,24,Delivered,Wallet,0,Ahmedabad,Hyderabad,NULL
8527,464,471,2023-11-08 14:49:00,6,547.09,40,27.35,37.01,571.45,55,Delivered,Wallet,0,Mumbai,Mumbai,2.1
8528,1540,128,2023-04-13 19:54:00,6,1076.14,0,53.81,36.68,1166.63,49,Delivered,Wallet,0,Jaipur,Jaipur,NULL
8529,2948,194,2023-02-07 18:49:00,4,286.48,0,14.32,30.37,331.17,21,Cancelled,Card,0,Ahmedabad,Pune,NULL
8530,1727,221,2023-01-06 16:14:00,5,1182.98,0,59.15,69.6,1311.73,61,Delivered,UPI,0,Bengaluru,Bengaluru,NULL
8531,2105,382,2023-02-21 19:00:00,3,439.42,30,21.97,30.78,462.17,72,Cancelled,UPI,1,Delhi,Delhi,NULL
8532,828,215,2023-02-11 16:29:00,3,1056.51,75,52.83,29.16,1063.5,50,Cancelled,Card,0,Jaipur,Jaipur,NULL
8533,2991,447,2023-09-11 21:47:00,4,802.56,30,40.13,53.67,866.36,54,Delivered,COD,0,Ahmedabad,Delhi,3.2
8534,851,467,2023-03-04 17:14:00,4,820.14,75,41.01,30.99,817.14,64,Delivered,UPI,0,Delhi,Delhi,NULL
8535,618,410,2023-08-27 18:15:00,4,304.87,75,15.24,58.75,303.86,66,Refunded,Card,0,Jaipur,Jaipur,NULL
8536,2373,117,2023-07-23 10:47:00,4,548.07,0,27.4,19.04,594.51,50,Cancelled,Card,0,Bengaluru,Bengaluru,NULL
8537,2628,335,2023-12-16 14:28:00,8,1082.25,20,54.11,11.66,1128.02,28,Delivered,Wallet,1,Mumbai,Mumbai,NULL
8538,2043,424,2023-01-06 19:22:00,1,790.07,75,39.5,28.67,783.24,39,Delivered,UPI,0,Mumbai,Mumbai,3.7
8539,2541,217,2023-11-22 17:49:00,2,1071.58,0,53.58,38.37,1163.53,68,Delivered,Card,0,Bengaluru,Bengaluru,2.5
8540,1372,329,2023-05-22 16:29:00,8,482.83,0,24.14,35.39,542.36,25,Delivered,Card,0,Delhi,Kolkata,4.7
8541,124,251,2023-12-14 18:41:00,1,309.21,50,15.46,33,307.67,50,Delivered,UPI,0,Lucknow,Lucknow,2.3
8542,2939,178,2023-10-30 11:50:00,3,538.98,75,26.95,10.67,501.6,70,Delivered,Card,0,Delhi,Delhi,NULL
8543,981,289,2023-03-09 23:56:00,3,1153.12,0,57.66,67.68,1278.46,66,Delivered,Wallet,0,Lucknow,Lucknow,4.2
8544,2755,46,2023-07-31 17:27:00,6,1105.13,30,55.26,71.88,1202.27,59,Refunded,COD,0,Hyderabad,Jaipur,NULL
8545,706,214,2023-03-04 22:39:00,2,804.73,40,40.24,44.25,849.22,58,Cancelled,COD,0,Ahmedabad,Ahmedabad,NULL
8546,1051,170,2023-05-10 16:23:00,8,942.77,75,47.14,51.03,965.94,42,Delivered,COD,1,Bengaluru,Bengaluru,4.1
8547,2639,289,2023-02-28 19:46:00,8,479.19,0,23.96,67.68,570.83,60,Delivered,UPI,1,Lucknow,Lucknow,4.2
8548,704,212,2023-08-09 13:36:00,4,217.65,30,10.88,31.19,229.72,54,Delivered,UPI,0,Pune,Pune,NULL
8549,1800,492,2023-01-18 22:25:00,2,843.56,30,42.18,77.77,933.51,49,Delivered,Wallet,0,Hyderabad,Chennai,NULL
8550,276,46,2023-04-02 22:25:00,5,639.48,20,31.97,71.88,723.33,55,Refunded,COD,0,Jaipur,Jaipur,NULL
8551,1062,391,2023-09-25 18:00:00,2,255.79,0,12.79,32.93,301.51,53,Delivered,UPI,0,Mumbai,Bengaluru,2.1
8552,1220,134,2023-06-02 18:22:00,2,997.01,0,49.85,37.34,1084.2,24,Delivered,Wallet,1,Jaipur,Jaipur,3.4
8553,2964,475,2023-10-08 13:18:00,3,1048.57,50,52.43,22.21,1073.21,59,Delivered,UPI,1,Mumbai,Jaipur,2.2
8554,1442,142,2023-05-24 11:20:00,3,128.08,20,6.4,78.82,193.3,52,Delivered,Card,0,Kolkata,Kolkata,2.4
8555,2237,272,2023-03-16 11:13:00,1,402.39,30,20.12,56.83,449.34,23,Delivered,COD,0,Chennai,Chennai,3.3
8556,156,384,2023-11-29 15:37:00,2,307.15,75,15.36,17.5,265.01,46,Delivered,Card,0,Lucknow,Bengaluru,3.4
8557,2801,388,2023-08-12 15:21:00,3,124.7,30,6.23,18.2,119.13,55,Delivered,Wallet,0,Bengaluru,Bengaluru,NULL
8558,1423,157,2023-08-06 22:19:00,8,956.5,30,47.82,37.88,1012.2,23,Delivered,UPI,0,Hyderabad,Hyderabad,NULL
8559,2798,333,2023-12-26 18:51:00,4,323.59,50,16.18,77.11,366.88,57,Cancelled,UPI,0,Kolkata,Kolkata,NULL
8560,588,48,2023-07-29 10:54:00,7,981.3,30,49.06,55.25,1055.61,62,Delivered,Card,1,Ahmedabad,Ahmedabad,3.1
8561,559,461,2023-04-28 23:54:00,6,391.86,75,19.59,68.74,405.19,66,Delivered,COD,0,Pune,Pune,NULL
8562,1473,270,2023-01-16 15:29:00,4,473.46,30,23.67,56.23,523.36,36,Delivered,UPI,1,Hyderabad,Hyderabad,4
8563,2154,277,2023-08-24 10:37:00,3,634.24,0,31.71,39.27,705.22,53,Delivered,UPI,1,Lucknow,Ahmedabad,NULL
8564,98,173,2023-04-07 15:23:00,2,141.74,20,7.09,61.31,190.14,69,Delivered,UPI,0,Delhi,Delhi,3.9
8565,1194,413,2023-03-26 18:27:00,5,810.08,30,40.5,28.18,848.76,36,Cancelled,Wallet,0,Delhi,Mumbai,NULL
8566,1670,273,2023-12-05 20:41:00,7,828.72,30,41.44,62.01,902.17,31,Delivered,Wallet,0,Pune,Jaipur,NULL
8567,1288,441,2023-08-24 10:36:00,8,497.54,0,24.88,20.35,542.77,36,Delivered,COD,0,Kolkata,Kolkata,NULL
8568,377,416,2023-05-28 15:02:00,3,170.28,0,8.51,50.45,229.24,25,Delivered,Wallet,1,Bengaluru,Bengaluru,NULL
8569,1102,348,2023-06-24 10:46:00,3,967.13,75,48.36,30.35,970.84,26,Delivered,COD,0,Delhi,Delhi,4.1
8570,626,384,2023-09-26 23:30:00,1,752.78,0,37.64,17.5,807.92,38,Delivered,Card,0,Bengaluru,Bengaluru,NULL
8571,299,411,2023-08-30 12:52:00,1,620.07,40,31,12.05,623.12,74,Cancelled,COD,0,Ahmedabad,Ahmedabad,NULL
8572,1182,223,2023-04-06 12:33:00,8,684.49,0,34.22,56.14,774.85,73,Delivered,COD,1,Delhi,Delhi,NULL
